Time,Source,Destination,Protocol,Length
2019-05-27 07:36:18.809267,192.168.0.13,192.168.0.23,TCP,927
2019-05-27 07:36:18.811801,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:18.812181,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:18.869327,192.168.0.13,192.168.0.23,TCP,927
2019-05-27 07:36:18.869910,192.168.0.13,192.168.0.23,TCP,923
2019-05-27 07:36:18.872910,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:18.873323,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:18.875608,192.168.0.13,52.74.168.35,TCP,104
2019-05-27 07:36:18.925481,192.168.0.13,192.168.0.23,TCP,1003
2019-05-27 07:36:18.926089,192.168.0.13,192.168.0.23,TCP,999
2019-05-27 07:36:18.929790,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:18.930193,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:18.961383,52.74.168.35,192.168.0.13,TCP,98
2019-05-27 07:36:18.961501,52.74.168.35,192.168.0.13,TCP,104
2019-05-27 07:36:18.961636,52.74.168.35,192.168.0.13,TCP,98
2019-05-27 07:36:18.961708,52.74.168.35,192.168.0.13,TCP,104
2019-05-27 07:36:18.963301,192.168.0.13,52.74.168.35,TCP,102
2019-05-27 07:36:19.019361,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.019592,192.168.0.13,192.168.0.23,TCP,131
2019-05-27 07:36:19.020394,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.020470,192.168.0.13,192.168.0.23,TCP,127
2019-05-27 07:36:19.023246,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.023604,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.065070,192.168.0.13,192.168.0.23,TCP,899
2019-05-27 07:36:19.065748,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:19.071083,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.071540,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.124989,192.168.0.13,192.168.0.23,TCP,875
2019-05-27 07:36:19.275936,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.284753,192.168.0.13,192.168.0.23,TCP,879
2019-05-27 07:36:19.284844,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.290325,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.292696,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.294593,192.168.0.13,192.168.0.23,TCP,312
2019-05-27 07:36:19.295250,192.168.0.13,192.168.0.23,TCP,308
2019-05-27 07:36:19.301356,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.302550,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.335531,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.335667,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:19.336437,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.336512,192.168.0.13,192.168.0.23,TCP,140
2019-05-27 07:36:19.338505,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.338901,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.340088,192.168.0.13,192.168.0.23,TCP,452
2019-05-27 07:36:19.340727,192.168.0.13,192.168.0.23,TCP,448
2019-05-27 07:36:19.342643,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.343057,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.395051,192.168.0.13,192.168.0.23,TCP,879
2019-05-27 07:36:19.396056,192.168.0.13,192.168.0.23,TCP,875
2019-05-27 07:36:19.398256,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.398638,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.458816,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.458936,192.168.0.13,192.168.0.23,TCP,140
2019-05-27 07:36:19.459056,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.459164,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.459567,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.459681,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.459799,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.460017,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.460134,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.460258,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.461177,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.461565,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.461638,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.461755,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.462360,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.462543,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.463731,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.463812,192.168.0.13,192.168.0.23,TCP,148
2019-05-27 07:36:19.463883,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.463953,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464140,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464212,192.168.0.13,192.168.0.23,TCP,1510
2019-05-27 07:36:19.464285,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464359,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464433,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464507,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464581,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464655,192.168.0.13,192.168.0.23,TCP,1510
2019-05-27 07:36:19.464728,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.464872,192.168.0.13,192.168.0.23,TCP,1510
2019-05-27 07:36:19.464945,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.465019,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:19.466890,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.466976,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.467057,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.468552,192.168.0.13,192.168.0.23,TCP,1253
2019-05-27 07:36:19.469273,192.168.0.13,192.168.0.23,TCP,1249
2019-05-27 07:36:19.474028,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.474580,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.535538,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.535809,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:19.536635,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.536717,192.168.0.13,192.168.0.23,TCP,140
2019-05-27 07:36:19.539788,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.540203,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.543646,192.168.0.13,192.168.0.23,TCP,908
2019-05-27 07:36:19.544324,192.168.0.13,192.168.0.23,TCP,904
2019-05-27 07:36:19.546783,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.547172,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.595489,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.595610,192.168.0.13,192.168.0.23,TCP,119
2019-05-27 07:36:19.596543,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.596662,192.168.0.13,192.168.0.23,TCP,115
2019-05-27 07:36:19.599624,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.600031,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.666453,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:19.666572,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:19.667425,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:19.667548,192.168.0.13,192.168.0.23,TCP,140
2019-05-27 07:36:19.670286,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.670695,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.671750,192.168.0.13,192.168.0.23,TCP,316
2019-05-27 07:36:19.672160,192.168.0.13,192.168.0.23,TCP,312
2019-05-27 07:36:19.675012,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.675914,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.725093,192.168.0.13,192.168.0.23,TCP,1287
2019-05-27 07:36:19.725801,192.168.0.13,192.168.0.23,TCP,1283
2019-05-27 07:36:19.729636,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.730082,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.732405,,,,90
2019-05-27 07:36:19.733366,,,,90
2019-05-27 07:36:19.806644,192.168.0.13,192.168.0.23,TCP,1147
2019-05-27 07:36:19.812281,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.812660,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.865838,192.168.0.13,192.168.0.23,TCP,1231
2019-05-27 07:36:19.866402,192.168.0.13,192.168.0.23,TCP,1227
2019-05-27 07:36:19.869248,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:19.869662,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:19.935487,192.168.0.13,192.168.0.23,TCP,1147
2019-05-27 07:36:20.074958,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:20.100286,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.101836,192.168.0.13,192.168.0.23,TCP,1024
2019-05-27 07:36:20.102371,192.168.0.13,192.168.0.23,TCP,1020
2019-05-27 07:36:20.105457,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.135167,192.168.0.13,192.168.0.23,TCP,1031
2019-05-27 07:36:20.135709,192.168.0.13,192.168.0.23,TCP,1027
2019-05-27 07:36:20.139403,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.139806,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.197572,192.168.0.13,192.168.0.23,TCP,1111
2019-05-27 07:36:20.198377,192.168.0.13,192.168.0.23,TCP,1107
2019-05-27 07:36:20.201167,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.201573,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.255259,192.168.0.13,192.168.0.23,TCP,1139
2019-05-27 07:36:20.255835,192.168.0.13,192.168.0.23,TCP,1135
2019-05-27 07:36:20.257812,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.258196,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.350746,192.168.0.13,192.168.0.23,TCP,1347
2019-05-27 07:36:20.351756,192.168.0.13,192.168.0.23,TCP,1343
2019-05-27 07:36:20.354953,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.355333,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.405396,192.168.0.13,192.168.0.23,TCP,1059
2019-05-27 07:36:20.405930,192.168.0.13,192.168.0.23,TCP,1055
2019-05-27 07:36:20.409331,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.409746,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.465655,192.168.0.13,192.168.0.23,TCP,1075
2019-05-27 07:36:20.466189,192.168.0.13,192.168.0.23,TCP,1071
2019-05-27 07:36:20.468844,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.469240,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.526406,192.168.0.13,192.168.0.23,TCP,1055
2019-05-27 07:36:20.529243,192.168.0.13,192.168.0.23,TCP,1051
2019-05-27 07:36:20.533505,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.573496,,,,67
2019-05-27 07:36:20.607145,192.168.0.13,192.168.0.23,TCP,1031
2019-05-27 07:36:20.609961,192.168.0.13,192.168.0.23,TCP,1027
2019-05-27 07:36:20.612560,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.612971,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.666381,192.168.0.13,192.168.0.23,TCP,1187
2019-05-27 07:36:20.666917,192.168.0.13,192.168.0.23,TCP,1183
2019-05-27 07:36:20.670047,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.670429,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.747996,192.168.0.13,192.168.0.23,TCP,1035
2019-05-27 07:36:20.856779,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:20.914546,,,,94
2019-05-27 07:36:20.914666,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.917621,,,,94
2019-05-27 07:36:20.917700,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.918245,,,,94
2019-05-27 07:36:20.918325,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.918716,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.920622,192.168.0.13,192.168.0.23,TCP,456
2019-05-27 07:36:20.921038,192.168.0.13,192.168.0.23,TCP,452
2019-05-27 07:36:20.924126,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.924543,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:20.952372,192.168.0.13,192.168.0.23,TCP,955
2019-05-27 07:36:20.952910,192.168.0.13,192.168.0.23,TCP,951
2019-05-27 07:36:20.956016,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:20.956426,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.005760,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:21.005879,192.168.0.13,192.168.0.23,TCP,131
2019-05-27 07:36:21.006632,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:21.006753,192.168.0.13,192.168.0.23,TCP,127
2019-05-27 07:36:21.010124,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.010561,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.065441,192.168.0.13,192.168.0.23,TCP,1027
2019-05-27 07:36:21.067760,192.168.0.13,192.168.0.23,TCP,1023
2019-05-27 07:36:21.070192,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.070604,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.125118,192.168.0.13,192.168.0.23,TCP,983
2019-05-27 07:36:21.125547,192.168.0.13,192.168.0.23,TCP,979
2019-05-27 07:36:21.128419,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.128838,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.205526,192.168.0.13,192.168.0.23,TCP,971
2019-05-27 07:36:21.206028,192.168.0.13,192.168.0.23,TCP,967
2019-05-27 07:36:21.211547,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.211962,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.254950,192.168.0.13,192.168.0.23,TCP,935
2019-05-27 07:36:21.255591,192.168.0.13,192.168.0.23,TCP,931
2019-05-27 07:36:21.258550,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.258897,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.335478,192.168.0.13,192.168.0.23,TCP,1431
2019-05-27 07:36:21.336015,192.168.0.13,192.168.0.23,TCP,1427
2019-05-27 07:36:21.338619,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.339042,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.386677,192.168.0.13,192.168.0.23,TCP,931
2019-05-27 07:36:21.387664,192.168.0.13,192.168.0.23,TCP,927
2019-05-27 07:36:21.390307,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.477970,192.168.0.13,192.168.0.23,TCP,947
2019-05-27 07:36:21.478505,192.168.0.13,192.168.0.23,TCP,943
2019-05-27 07:36:21.481813,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.535564,192.168.0.13,192.168.0.23,TCP,951
2019-05-27 07:36:21.633266,192.168.0.12,192.168.0.255,,283
2019-05-27 07:36:21.658648,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:21.692082,192.168.0.13,192.168.0.23,TCP,959
2019-05-27 07:36:21.692205,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:21.695776,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.696477,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.698026,192.168.0.13,192.168.0.23,TCP,696
2019-05-27 07:36:21.698429,192.168.0.13,192.168.0.23,TCP,692
2019-05-27 07:36:21.701189,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.701612,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.749345,192.168.0.13,192.168.0.23,TCP,947
2019-05-27 07:36:21.750010,192.168.0.13,192.168.0.23,TCP,943
2019-05-27 07:36:21.752625,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.753006,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.799656,192.168.0.1,192.168.0.14,TCP,122
2019-05-27 07:36:21.806911,192.168.0.1,192.168.0.14,TCP,114
2019-05-27 07:36:21.807156,192.168.0.13,192.168.0.23,TCP,991
2019-05-27 07:36:21.807401,192.168.0.13,192.168.0.23,TCP,987
2019-05-27 07:36:21.810211,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.811074,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.822579,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.822773,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.822863,192.168.0.1,192.168.0.14,TCP,1406
2019-05-27 07:36:21.838159,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.838304,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.838378,192.168.0.1,192.168.0.14,TCP,1218
2019-05-27 07:36:21.838502,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.838579,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.838655,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.838784,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.841121,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.841205,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:21.843075,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.843196,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.843272,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.843385,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.843578,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.843654,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:21.843859,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.844158,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.844289,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.844367,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.847647,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.847775,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.847849,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.847968,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.848045,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.848176,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.850377,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.850523,192.168.0.1,192.168.0.14,TCP,570
2019-05-27 07:36:21.850934,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.851060,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.859110,192.168.0.1,192.168.0.14,TCP,1566
2019-05-27 07:36:21.859380,192.168.0.1,192.168.0.14,TCP,1566
2019-05-27 07:36:21.859915,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.859994,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.860170,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860245,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860366,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860437,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860513,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860637,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.860712,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.860837,192.168.0.1,192.168.0.14,TCP,566
2019-05-27 07:36:21.860914,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.863967,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.864101,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.864996,192.168.0.13,192.168.0.23,TCP,943
2019-05-27 07:36:21.865805,192.168.0.13,192.168.0.23,TCP,939
2019-05-27 07:36:21.867918,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.868058,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.868303,192.168.0.1,192.168.0.14,TCP,1566
2019-05-27 07:36:21.868518,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.868606,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.869838,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.869921,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.870053,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.870129,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.870214,192.168.0.1,192.168.0.14,TCP,570
2019-05-27 07:36:21.873407,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.873997,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.886583,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.886724,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.886806,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.887057,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.887209,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.887464,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:21.888548,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.889057,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.889306,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:21.889457,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.889579,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:21.889690,192.168.0.1,192.168.0.14,TCP,528
2019-05-27 07:36:21.893961,192.168.0.1,192.168.0.14,TCP,114
2019-05-27 07:36:21.943203,192.168.0.13,192.168.0.23,TCP,951
2019-05-27 07:36:21.943698,192.168.0.13,192.168.0.23,TCP,947
2019-05-27 07:36:21.946760,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:21.947344,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:21.995619,192.168.0.13,192.168.0.23,TCP,1475
2019-05-27 07:36:21.996153,192.168.0.13,192.168.0.23,TCP,1471
2019-05-27 07:36:22.001206,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.001593,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.055316,192.168.0.13,192.168.0.23,TCP,923
2019-05-27 07:36:22.055831,192.168.0.13,192.168.0.23,TCP,919
2019-05-27 07:36:22.058847,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.059262,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.149567,192.168.0.13,192.168.0.23,TCP,919
2019-05-27 07:36:22.150093,192.168.0.13,192.168.0.23,TCP,915
2019-05-27 07:36:22.153081,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.153498,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.206616,192.168.0.13,192.168.0.23,TCP,979
2019-05-27 07:36:22.207743,192.168.0.13,192.168.0.23,TCP,975
2019-05-27 07:36:22.210210,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.210624,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.266403,192.168.0.13,192.168.0.23,TCP,983
2019-05-27 07:36:22.269830,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.270235,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.325409,192.168.0.13,192.168.0.23,TCP,1199
2019-05-27 07:36:22.475848,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:22.508434,192.168.0.13,192.168.0.23,TCP,1203
2019-05-27 07:36:22.508515,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:22.513290,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.513656,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.515010,192.168.0.13,192.168.0.23,TCP,348
2019-05-27 07:36:22.515421,192.168.0.13,192.168.0.23,TCP,344
2019-05-27 07:36:22.519216,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.519632,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.535170,192.168.0.13,192.168.0.23,TCP,883
2019-05-27 07:36:22.535837,192.168.0.13,192.168.0.23,TCP,879
2019-05-27 07:36:22.538928,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.539315,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.596826,192.168.0.13,192.168.0.23,TCP,963
2019-05-27 07:36:22.597909,192.168.0.13,192.168.0.23,TCP,959
2019-05-27 07:36:22.600574,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.600986,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.655511,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:22.655649,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:22.663951,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.744730,192.168.0.13,192.168.0.23,TCP,915
2019-05-27 07:36:22.745387,192.168.0.13,192.168.0.23,TCP,911
2019-05-27 07:36:22.750755,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.751290,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:22.806665,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:22.809306,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:22.809831,192.168.0.23,192.168.0.13,TCP,114
